starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:51 2022	1669482891	0	2	2	0
Sat Nov 26 17:14:52 2022	1669482892	0	3	3	0
Sat Nov 26 17:14:51 2022	1669482891	0	3	3	0
Sat Nov 26 17:14:52 2022	1669482892	0	3	3	0
Sat Nov 26 17:14:52 2022	1669482892	0	3	3	0
Sat Nov 26 17:14:52 2022	1669482892	0	3	3	0
Sat Nov 26 17:14:51 2022	1669482891	0	3	3	0
Sat Nov 26 17:14:51 2022	1669482891	0	4	4	0
Sat Nov 26 17:14:51 2022	1669482891	0	4	4	0
Sat Nov 26 17:14:51 2022	1669482891	0	4	4	0
Sat Nov 26 17:14:51 2022	1669482891	0	4	4	0
Sat Nov 26 17:14:51 2022	1669482891	0	4	4	0
Sat Nov 26 17:14:51 2022	1669482891	0	4	4	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:52 2022	1669482892	0	5	5	0
Sat Nov 26 17:14:52 2022	1669482892	0	5	5	0
Sat Nov 26 17:14:52 2022	1669482892	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:52 2022	1669482892	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	5	5	0
Sat Nov 26 17:14:51 2022	1669482891	0	6	6	0
Sat Nov 26 17:14:51 2022	1669482891	0	6	6	0
Sat Nov 26 17:14:51 2022	1669482891	0	6	6	0
Sat Nov 26 17:14:51 2022	1669482891	0	6	6	0
Sat Nov 26 17:14:51 2022	1669482891	0	6	6	0
Sat Nov 26 17:14:51 2022	1669482891	0	6	6	0
Sat Nov 26 17:14:51 2022	1669482891	0	6	6	0
Sat Nov 26 17:14:51 2022	1669482891	0	6	6	0
Sat Nov 26 17:14:51 2022	1669482891	0	6	6	0
Sat Nov 26 17:14:51 2022	1669482891	0	6	6	0
Sat Nov 26 17:14:51 2022	1669482891	0	6	6	0
Sat Nov 26 17:14:51 2022	1669482891	0	6	6	0
Sat Nov 26 17:14:52 2022	1669482892	0	6	6	0
Sat Nov 26 17:14:52 2022	1669482892	0	6	6	0
Sat Nov 26 17:14:52 2022	1669482892	0	6	6	0
Sat Nov 26 17:14:52 2022	1669482892	0	6	6	0
Sat Nov 26 17:14:52 2022	1669482892	0	6	6	0
Sat Nov 26 17:14:52 2022	1669482892	0	6	6	0
Sat Nov 26 17:14:52 2022	1669482892	0	6	6	0
Sat Nov 26 17:14:52 2022	1669482892	0	6	6	0
Sat Nov 26 17:14:52 2022	1669482892	0	6	6	0
Sat Nov 26 17:14:52 2022	1669482892	0	6	6	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	7	7	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
Sat Nov 26 17:14:52 2022	1669482892	0	8	8	0
